route,training_seed,sampling_seed,sequence_id,track,score,wrong_track_score,margin,preference_accuracy
FD-DF-L-AJ-FHC,1234,3456,bd1420c895b88f8b02fbf96f51a0a6acc520370b8a99b158c63da0341dc856e1,019_retarget,0.3220425427070216,0.03771307450029937,0.2843294682067222,90.17857142857143
FD-DF-L-AJ-FHC,1234,3456,efcbe1a6086031ca8f1e75b9218d8bc695bae568557c5eafb0a4c1faffdc6217,012_retarget,0.07817130062856695,0.0247456295083449,0.05342567112022206,61.964285714285715
FD-DF-L-AJ-FHC,2345,1234,04e67b4a773c81c14c482cdc970930ffd5b6f24c31b909ebb92b6c6b2d8b3148,071_retarget,0.2930397471360871,0.03836295736915315,0.25467678976693403,88.03571428571428
FD-DF-L-AJ-FHC,2345,1234,079b368d20901c972c416fe1632d77f36f478a2b5320b1888dc02a343d912343,014_retarget,0.38890965011839423,0.027706057127594597,0.36120359299079957,93.92857142857143
FD-DF-L-AJ-FHC,2345,1234,19249d94dc1ae98405e014eed71cd8f28f9a8f33f8253b4b68b2dab456fd39ab,162_retarget,0.26706281635401713,0.041233656088215005,0.2258291602658022,87.32142857142857
FD-DF-L-AJ-FHC,2345,1234,21e1e00d1bceccdb45cf8c68019db42e5eab7b97889b3139a9ad915120295043,100_retarget,0.36948204324955575,0.008994614657813269,0.3604874285917425,95.17857142857142
FD-DF-L-AJ-FHC,2345,1234,4c178f413740a16b7bf14421a443f91a891a898a82f75b0028bf522d25a27cdd,008_retarget,0.160251386212852,-0.0032194380229528586,0.16347082423580486,73.92857142857143
FD-DF-L-AJ-FHC,2345,1234,7283ade72c8d1d42c7874520be9550091334326be6c22f9d50d42b26d513b3b0,184_retarget,0.029469531479858924,0.01801044391104769,0.01145908756881123,52.85714285714286
FD-DF-L-AJ-FHC,2345,1234,84639b8ed1c96f2332abff174c0be805fa61805cd155e5e2830f72989e382bbb,051_retarget,0.04790626920429062,0.041695416030778365,0.006210853173512254,52.67857142857143
FD-DF-L-AJ-FHC,2345,1234,8f503037c65963ac46ff60251305ce2ae46c27dd542a02536bc43b7c85f98e3e,211_retarget,0.061470936685980374,0.027049438083330983,0.0344214986026494,56.07142857142857
FD-DF-L-AJ-FHC,2345,1234,9045b0021bf6f3105232b222563c8423a77af2b093cb05686fb23752a1758b29,007_retarget,0.13079236942542014,0.011108560002307312,0.11968380942311281,69.46428571428571
FD-DF-L-AJ-FHC,2345,1234,bd1420c895b88f8b02fbf96f51a0a6acc520370b8a99b158c63da0341dc856e1,019_retarget,0.25935026002256195,0.03182017110506532,0.22753008891749663,90.0
FD-DF-L-AJ-FHC,2345,1234,efcbe1a6086031ca8f1e75b9218d8bc695bae568557c5eafb0a4c1faffdc6217,012_retarget,-0.00984041716182713,0.019153054900870835,-0.028993472062697968,44.46428571428571
FD-DF-L-AJ-FHC,2345,2345,04e67b4a773c81c14c482cdc970930ffd5b6f24c31b909ebb92b6c6b2d8b3148,071_retarget,0.21508141827972369,0.026244370983061018,0.18883704729666267,79.10714285714285
FD-DF-L-AJ-FHC,2345,2345,079b368d20901c972c416fe1632d77f36f478a2b5320b1888dc02a343d912343,014_retarget,0.4645135087151716,0.031072163163561945,0.4334413455516096,96.96428571428571
FD-DF-L-AJ-FHC,2345,2345,19249d94dc1ae98405e014eed71cd8f28f9a8f33f8253b4b68b2dab456fd39ab,162_retarget,0.26681875989841014,0.048493494844368636,0.21832526505404148,87.14285714285714
FD-DF-L-AJ-FHC,2345,2345,21e1e00d1bceccdb45cf8c68019db42e5eab7b97889b3139a9ad915120295043,100_retarget,0.37535331797964844,0.000834366239150554,0.3745189517404979,94.46428571428571
FD-DF-L-AJ-FHC,2345,2345,4c178f413740a16b7bf14421a443f91a891a898a82f75b0028bf522d25a27cdd,008_retarget,0.23088917760207367,-0.0033273433398141525,0.2342165209418878,84.64285714285714
FD-DF-L-AJ-FHC,2345,2345,7283ade72c8d1d42c7874520be9550091334326be6c22f9d50d42b26d513b3b0,184_retarget,0.010783629141439554,0.016032565795613365,-0.0052489366541738115,45.89285714285714
FD-DF-L-AJ-FHC,2345,2345,84639b8ed1c96f2332abff174c0be805fa61805cd155e5e2830f72989e382bbb,051_retarget,0.03159607249887459,0.030376873357016127,0.001219199141858465,52.142857142857146
FD-DF-L-AJ-FHC,2345,2345,8f503037c65963ac46ff60251305ce2ae46c27dd542a02536bc43b7c85f98e3e,211_retarget,0.1250325862288701,0.02442049612288133,0.10061209010598873,65.17857142857143
FD-DF-L-AJ-FHC,2345,2345,9045b0021bf6f3105232b222563c8423a77af2b093cb05686fb23752a1758b29,007_retarget,0.1783607385174332,0.015966107856005565,0.16239463066142765,82.5
FD-DF-L-AJ-FHC,2345,2345,bd1420c895b88f8b02fbf96f51a0a6acc520370b8a99b158c63da0341dc856e1,019_retarget,0.3032000385030024,0.03575438495848934,0.2674456535445131,91.78571428571428
FD-DF-L-AJ-FHC,2345,2345,efcbe1a6086031ca8f1e75b9218d8bc695bae568557c5eafb0a4c1faffdc6217,012_retarget,0.040951864097866,0.013350170191974839,0.02760169390589116,56.42857142857143
FD-DF-L-AJ-FHC,2345,3456,04e67b4a773c81c14c482cdc970930ffd5b6f24c31b909ebb92b6c6b2d8b3148,071_retarget,0.2261865732437001,0.02948702933804651,0.19669954390565358,83.57142857142857
FD-DF-L-AJ-FHC,2345,3456,079b368d20901c972c416fe1632d77f36f478a2b5320b1888dc02a343d912343,014_retarget,0.4925326593631318,0.03912255853427601,0.45341010082885574,97.14285714285714
FD-DF-L-AJ-FHC,2345,3456,19249d94dc1ae98405e014eed71cd8f28f9a8f33f8253b4b68b2dab456fd39ab,162_retarget,0.17246626314731953,0.036294601750530675,0.13617166139678882,75.89285714285714
FD-DF-L-AJ-FHC,2345,3456,21e1e00d1bceccdb45cf8c68019db42e5eab7b97889b3139a9ad915120295043,100_retarget,0.3960996644911541,-0.004772031175308284,0.40087169566646236,96.42857142857143
FD-DF-L-AJ-FHC,2345,3456,4c178f413740a16b7bf14421a443f91a891a898a82f75b0028bf522d25a27cdd,008_retarget,0.2652257287453218,0.05052037782176743,0.21470535092355436,77.67857142857143
FD-DF-L-AJ-FHC,2345,3456,7283ade72c8d1d42c7874520be9550091334326be6c22f9d50d42b26d513b3b0,184_retarget,-0.0008270424547607311,-0.0017004055490047096,0.0008733630942439753,47.14285714285714
FD-DF-L-AJ-FHC,2345,3456,84639b8ed1c96f2332abff174c0be805fa61805cd155e5e2830f72989e382bbb,051_retarget,0.10120769833443179,0.03114803410729411,0.07005966422713768,64.82142857142857
FD-DF-L-AJ-FHC,2345,3456,8f503037c65963ac46ff60251305ce2ae46c27dd542a02536bc43b7c85f98e3e,211_retarget,0.05415260111901521,0.008265909511261715,0.04588669160775348,61.964285714285715
FD-DF-L-AJ-FHC,2345,3456,9045b0021bf6f3105232b222563c8423a77af2b093cb05686fb23752a1758b29,007_retarget,0.1543976437471504,0.03509328368527418,0.1193043600618762,73.75
FD-DF-L-AJ-FHC,2345,3456,bd1420c895b88f8b02fbf96f51a0a6acc520370b8a99b158c63da0341dc856e1,019_retarget,0.49867526010387325,0.05695547657052187,0.4417197835333514,99.10714285714286
FD-DF-L-AJ-FHC,2345,3456,efcbe1a6086031ca8f1e75b9218d8bc695bae568557c5eafb0a4c1faffdc6217,012_retarget,0.03458803859087465,0.022398952288067795,0.012189086302806856,58.03571428571429
FD-DF-L-AJ-FHC,3456,1234,04e67b4a773c81c14c482cdc970930ffd5b6f24c31b909ebb92b6c6b2d8b3148,071_retarget,0.24142022455627574,0.04979950655859077,0.19162071799768496,78.57142857142857
FD-DF-L-AJ-FHC,3456,1234,079b368d20901c972c416fe1632d77f36f478a2b5320b1888dc02a343d912343,014_retarget,0.42430942707257235,0.04628827080226279,0.3780211562703095,95.71428571428572
FD-DF-L-AJ-FHC,3456,1234,19249d94dc1ae98405e014eed71cd8f28f9a8f33f8253b4b68b2dab456fd39ab,162_retarget,0.31553801680177684,0.052325134606852175,0.2632128821949247,91.07142857142857
FD-DF-L-AJ-FHC,3456,1234,21e1e00d1bceccdb45cf8c68019db42e5eab7b97889b3139a9ad915120295043,100_retarget,0.4310034789521749,0.009675834893877095,0.42132764405829776,94.28571428571428
FD-DF-L-AJ-FHC,3456,1234,4c178f413740a16b7bf14421a443f91a891a898a82f75b0028bf522d25a27cdd,008_retarget,0.2548557285020115,0.03372273682822197,0.22113299167378953,76.25
FD-DF-L-AJ-FHC,3456,1234,7283ade72c8d1d42c7874520be9550091334326be6c22f9d50d42b26d513b3b0,184_retarget,0.06928445407800263,0.038885012859196946,0.030399441218805685,55.53571428571429
FD-DF-L-AJ-FHC,3456,1234,84639b8ed1c96f2332abff174c0be805fa61805cd155e5e2830f72989e382bbb,051_retarget,0.058156418375487316,0.03594786891931539,0.022208549456171938,53.035714285714285
FD-DF-L-AJ-FHC,3456,1234,8f503037c65963ac46ff60251305ce2ae46c27dd542a02536bc43b7c85f98e3e,211_retarget,0.05194164276133966,0.015294872034885313,0.03664677072645436,56.785714285714285
FD-DF-L-AJ-FHC,3456,1234,9045b0021bf6f3105232b222563c8423a77af2b093cb05686fb23752a1758b29,007_retarget,0.18759092340685282,0.013272244206371079,0.17431867920048172,73.92857142857143
FD-DF-L-AJ-FHC,3456,1234,bd1420c895b88f8b02fbf96f51a0a6acc520370b8a99b158c63da0341dc856e1,019_retarget,0.3088041097672429,0.040599092263275946,0.26820501750396697,89.64285714285715
FD-DF-L-AJ-FHC,3456,1234,efcbe1a6086031ca8f1e75b9218d8bc695bae568557c5eafb0a4c1faffdc6217,012_retarget,0.01902641749381091,0.023358370893838402,-0.00433195340002749,51.07142857142857
FD-DF-L-AJ-FHC,3456,2345,04e67b4a773c81c14c482cdc970930ffd5b6f24c31b909ebb92b6c6b2d8b3148,071_retarget,0.1484471511915873,0.04793927511443641,0.10050787607715092,65.53571428571429
FD-DF-L-AJ-FHC,3456,2345,079b368d20901c972c416fe1632d77f36f478a2b5320b1888dc02a343d912343,014_retarget,0.4709693756934928,0.04124411236595302,0.4297252633275397,94.28571428571428
FD-DF-L-AJ-FHC,3456,2345,19249d94dc1ae98405e014eed71cd8f28f9a8f33f8253b4b68b2dab456fd39ab,162_retarget,0.28770099451069536,0.042459709232343476,0.24524128527835196,88.03571428571428
FD-DF-L-AJ-FHC,3456,2345,21e1e00d1bceccdb45cf8c68019db42e5eab7b97889b3139a9ad915120295043,100_retarget,0.31621566814147706,-0.0043043363338535374,0.3205200044753306,87.67857142857143
FD-DF-L-AJ-FHC,3456,2345,4c178f413740a16b7bf14421a443f91a891a898a82f75b0028bf522d25a27cdd,008_retarget,0.29532341790112665,0.024202263511612632,0.271121154389514,90.89285714285714
FD-DF-L-AJ-FHC,3456,2345,7283ade72c8d1d42c7874520be9550091334326be6c22f9d50d42b26d513b3b0,184_retarget,0.0802354715889556,0.026910902303996922,0.05332456928495869,62.142857142857146
FD-DF-L-AJ-FHC,3456,2345,84639b8ed1c96f2332abff174c0be805fa61805cd155e5e2830f72989e382bbb,051_retarget,0.1406995890205915,0.0210433534289949,0.11965623559159658,71.25
FD-DF-L-AJ-FHC,3456,2345,8f503037c65963ac46ff60251305ce2ae46c27dd542a02536bc43b7c85f98e3e,211_retarget,0.14475441229283323,0.03354288980629949,0.11121152248653374,70.53571428571429
FD-DF-L-AJ-FHC,3456,2345,9045b0021bf6f3105232b222563c8423a77af2b093cb05686fb23752a1758b29,007_retarget,0.22349472977154342,0.014058223941177578,0.20943650583036585,85.17857142857143
FD-DF-L-AJ-FHC,3456,2345,bd1420c895b88f8b02fbf96f51a0a6acc520370b8a99b158c63da0341dc856e1,019_retarget,0.32303769001959226,0.04523222225893805,0.27780546776065423,89.46428571428572
FD-DF-L-AJ-FHC,3456,2345,efcbe1a6086031ca8f1e75b9218d8bc695bae568557c5eafb0a4c1faffdc6217,012_retarget,-0.003777505776051079,0.009555220122003435,-0.013332725898054511,48.392857142857146
FD-DF-L-AJ-FHC,3456,3456,04e67b4a773c81c14c482cdc970930ffd5b6f24c31b909ebb92b6c6b2d8b3148,071_retarget,0.19207717768836,0.043489804096866064,0.1485873735914939,81.78571428571428
FD-DF-L-AJ-FHC,3456,3456,079b368d20901c972c416fe1632d77f36f478a2b5320b1888dc02a343d912343,014_retarget,0.4587423811572185,0.04031506192459091,0.41842731923262755,93.92857142857143
FD-DF-L-AJ-FHC,3456,3456,19249d94dc1ae98405e014eed71cd8f28f9a8f33f8253b4b68b2dab456fd39ab,162_retarget,0.19452707045848383,0.033905795289498386,0.16062127516898542,77.85714285714286
FD-DF-L-AJ-FHC,3456,3456,21e1e00d1bceccdb45cf8c68019db42e5eab7b97889b3139a9ad915120295043,100_retarget,0.40057499768113863,-0.020226636135800006,0.42080163381693864,98.39285714285714
FD-DF-L-AJ-FHC,3456,3456,4c178f413740a16b7bf14421a443f91a891a898a82f75b0028bf522d25a27cdd,008_retarget,0.23725562251729684,0.008509535325231311,0.22874608719206552,78.39285714285714
FD-DF-L-AJ-FHC,3456,3456,7283ade72c8d1d42c7874520be9550091334326be6c22f9d50d42b26d513b3b0,184_retarget,0.036638384108826624,0.0013039527981125985,0.03533443131071403,57.67857142857142
FD-DF-L-AJ-FHC,3456,3456,84639b8ed1c96f2332abff174c0be805fa61805cd155e5e2830f72989e382bbb,051_retarget,0.11151085281036115,0.027068502593735992,0.08444235021662518,66.60714285714285
FD-DF-L-AJ-FHC,3456,3456,8f503037c65963ac46ff60251305ce2ae46c27dd542a02536bc43b7c85f98e3e,211_retarget,0.02270945590736945,0.014395571295204754,0.008313884612164696,52.142857142857146
FD-DF-L-AJ-FHC,3456,3456,9045b0021bf6f3105232b222563c8423a77af2b093cb05686fb23752a1758b29,007_retarget,0.2725046468388924,0.030584277728213597,0.24192036911067882,82.32142857142857
FD-DF-L-AJ-FHC,3456,3456,bd1420c895b88f8b02fbf96f51a0a6acc520370b8a99b158c63da0341dc856e1,019_retarget,0.31483926069506907,0.03514465900666108,0.27969460168840793,92.32142857142858
FD-DF-L-AJ-FHC,3456,3456,efcbe1a6086031ca8f1e75b9218d8bc695bae568557c5eafb0a4c1faffdc6217,012_retarget,-0.04272291561918917,0.009290171467059124,-0.05201308708624831,40.35714285714286
